vds;ids;eon;eoff;vdsreal;idsreal;rdson;;
-0,524807;398,107;0,0000000321791;0,0000238913;0,518725;4,61404;0,112423;;
-0,524807;500;0,0000000315792;0,0000242173;0,519895;4,68065;0,111073;;
-0,47863;0,1;3,36317E-10;0,000000115401;0,211696;0,0557703;3,79586;;
-0,47863;0,125893;2,06387E-10;0,000000146278;0,223605;0,0670785;3,33348;;
-0,47863;0,158489;3,2428E-10;0,000000186967;0,235468;0,0805184;2,92441;;
-0,47863;0,199526;0,00000000112974;0,000000235033;0,247267;0,0964481;2,56374;;
-0,47863;0,251189;0,00000000147879;0,000000292228;0,258983;0,115273;2,2467;;
-0,47863;0,316228;9,45926E-10;0,000000363479;0,270597;0,137446;1,96875;;
-0,47863;0,398107;0,00000000257094;0,00000045421;0,282094;0,163472;1,72564;;
-0,47863;0,501187;0,00000000315792;0,000000560339;0,293455;0,193902;1,51342;;
-0,47863;0,630957;0,00000000210092;0,000000686153;0,304665;0,22933;1,3285;;
-0,47863;0,794328;0,00000000407991;0,000000839438;0,315706;0,270387;1,16761;;
-0,47863;1;0,00000000558021;0,00000101506;0,326559;0,317721;1,02782;;
-0,47863;1,25893;0,00000000601453;0,00000123448;0,337206;0,371984;0,906506;;
-0,47863;1,58489;0,00000000773531;0,00000147885;0,347625;0,4338;0,801348;;
-0,47863;1,99526;0,00000000624108;0,00000175684;0,357794;0,503731;0,710288;;
-0,47863;2,51189;0,00000000780241;0,00000210592;0,367688;0,582231;0,631517;;
-0,47863;3,16228;0,0000000122455;0,00000246278;0,377283;0,669596;0,563449;;
-0,47863;3,98107;0,00000000988077;0,00000289362;0,386548;0,765903;0,504697;;
-0,47863;5,01187;0,0000000155944;0,00000337319;0,395455;0,870949;0,454051;;
-0,47863;6,30957;0,000000010912;0,00000388464;0,403971;0,984193;0,410459;;
-0,47863;7,94328;0,0000000127596;0,00000444168;0,412065;1,10471;0,373006;;
-0,47863;10;0,0000000186679;0,0000051018;0,419702;1,23118;0,340895;;
-0,47863;12,5893;0,0000000208456;0,0000057073;0,426854;1,36186;0,313434;;
-0,47863;15,8489;0,0000000154445;0,00000637551;0,433491;1,49469;0,290021;;
-0,47863;19,9526;0,0000000053295;0,00000703906;0,439593;1,62735;0,270128;;
-0,47863;25,1189;0,0000000168379;0,00000774232;0,445143;1,75743;0,253292;;
-0,47863;31,6228;0,0000000189579;0,0000084477;0,450136;1,88257;0,239107;;
-0,47863;39,8107;0,0000000207727;0,00000907491;0,454577;2,00068;0,227212;;
-0,47863;50,1187;0,000000021153;0,00000962501;0,45848;2,11002;0,217287;;
-0,47863;63,0957;0,0000000169891;0,0000101509;0,46187;2,20939;0,209049;;
-0,47863;79,4328;0,0000000275049;0,0000106685;0,464783;2,2981;0,202247;;
-0,47863;100;0,0000000233639;0,0000110787;0,467258;2,376;0,196658;;
-0,47863;125,893;0,0000000290601;0,0000113954;0,469341;2,44338;0,192087;;
-0,47863;158,489;0,0000000343902;0,000011742;0,471078;2,50087;0,188365;;
-0,47863;199,526;0,0000000319047;0,000011988;0,472515;2,54935;0,185347;;
-0,47863;251,189;0,0000000303987;0,0000121948;0,473695;2,5898;0,182908;;
-0,47863;316,228;0,0000000174923;0,0000123438;0,47466;2,62327;0,180942;;
-0,47863;398,107;0,0000000292024;0,0000126444;0,475443;2,65074;0,179363;;
-0,47863;500;0,000000016712;0,0000127718;0,476071;2,67295;0,178107;;
-0,436516;0,1;8,63244E-10;0,000000106747;0,207716;0,0524151;3,9629;;
-0,436516;0,125893;1,90967E-11;0,000000135183;0,219211;0,0626714;3,49778;;
-0,436516;0,158489;0,00000000105646;0,000000168051;0,230632;0,074752;3,08529;;
-0,436516;0,199526;0,00000000106177;0,000000211404;0,241956;0,0889312;2,72071;;
-0,436516;0,251189;0,00000000118837;0,000000262298;0,253161;0,10551;2,3994;;
-0,436516;0,316228;0,00000000117026;0,000000320895;0,264226;0,124813;2,11697;;
-0,436516;0,398107;0,00000000168513;0,000000397274;0,27513;0,147185;1,86928;;
-0,436516;0,501187;0,00000000242559;0,000000486876;0,285853;0,172984;1,65249;;
-0,436516;0,630957;0,00000000206481;0,000000589262;0,296373;0,202569;1,46307;;
-0,436516;0,794328;0,00000000246725;0,000000705694;0,306666;0,236288;1,29785;;
-0,436516;1;0,00000000426697;0,000000843903;0,31671;0,274459;1,15394;;
-0,436516;1,25893;0,00000000389252;0,00000101823;0,32648;0,317347;1,02878;;
-0,436516;1,58489;0,00000000446638;0,00000120402;0,335949;0,365136;0,920066;;
-0,436516;1,99526;0,00000000803549;0,00000141377;0,34509;0,417898;0,825776;;
-0,436516;2,51189;0,00000000927277;0,00000164613;0,353873;0,475559;0,74412;;
-0,436516;3,16228;0,00000000697131;0,00000191522;0,362269;0,537872;0,673522;;
-0,436516;3,98107;0,0000000118912;0,00000219922;0,370247;0,604383;0,612603;;
-0,436516;5,01187;0,00000000919865;0,00000248028;0,377776;0,674419;0,560151;;
-0,436516;6,30957;0,00000000947905;0,0000028312;0,38483;0,747088;0,515107;;
-0,436516;7,94328;0,0000000107238;0,00000316388;0,391382;0,821301;0,476539;;
-0,436516;10;0,0000000164286;0,00000351859;0,397412;0,895813;0,443633;;
-0,436516;12,5893;0,0000000114997;0,00000387012;0,402907;0,969301;0,415667;;
-0,436516;15,8489;0,0000000173695;0,00000416324;0,40786;1,04044;0,392005;;
-0,436516;19,9526;0,00000000681233;0,00000452151;0,412275;1,10803;0,372081;;
-0,436516;25,1189;0,00000000721095;0,00000482392;0,416166;1,17101;0,35539;;
-0,436516;31,6228;0,0000000114831;0,00000512941;0,419556;1,22863;0,341482;;
-0,436516;39,8107;0,0000000146532;0,00000533533;0,422476;1,28041;0,329955;;
-0,436516;50,1187;0,0000000162357;0,00000556403;0,424966;1,32615;0,320452;;
-0,436516;63,0957;0,0000000140801;0,00000577225;0,427066;1,36593;0,312656;;
-0,436516;79,4328;0,0000000174988;0,00000599378;0,428822;1,40005;0,30629;;
-0,436516;100;0,0000000165246;0,00000613388;0,430278;1,42895;0,301115;;
-0,436516;125,893;0,0000000209804;0,0000062607;0,431477;1,45316;0,296924;;
-0,436516;158,489;0,0000000207689;0,00000633318;0,432458;1,47325;0,29354;;
-0,436516;199,526;0,0000000140389;0,00000647288;0,433257;1,48979;0,290817;;
-0,436516;251,189;0,0000000201551;0,00000654448;0,433903;1,50332;0,28863;;
-0,436516;316,228;0,0000000140622;0,0000065462;0,434425;1,51433;0,286877;;
-0,436516;398,107;0,0000000215106;0,00000659207;0,434846;1,52324;0,285475;;
-0,436516;500;0,0000000217091;0,00000663689;0,43518;1,53036;0,284365;;
-0,398107;0,1;3,36369E-10;0,0000000970817;0,203315;0,0489297;4,15524;;
-0,398107;0,125893;7,9491E-10;0,000000122264;0,214341;0,0581119;3,68842;;
-0,398107;0,158489;0,00000000112118;0,000000151576;0,225258;0,0688125;3,27351;;
-0,398107;0,199526;8,98735E-10;0,000000187673;0,236039;0,0812264;2,90594;;
-0,398107;0,251189;9,51807E-10;0,000000228927;0,246659;0,0955572;2,58127;;
-0,398107;0,316228;0,0000000011353;0,000000279677;0,257093;0,112011;2,29524;;
-0,398107;0,398107;0,00000000147466;0,000000341125;0,267316;0,130791;2,04383;;
-0,398107;0,501187;0,00000000199148;0,000000408849;0,277302;0,152085;1,82333;;
-0,398107;0,630957;0,00000000252775;0,000000492997;0,287024;0,176055;1,63031;;
-0,398107;0,794328;0,00000000334778;0,000000585186;0,296456;0,202821;1,46166;;
-0,398107;1;0,0000000029527;0,000000698868;0,305569;0,232446;1,31458;;
-0,398107;1,25893;0,00000000435465;0,000000818542;0,314333;0,264916;1,18654;;
-0,398107;1,58489;0,00000000509553;0,000000951793;0,322721;0,30012;1,07531;;
-0,398107;1,99526;0,0000000065479;0,00000109215;0,3307;0,337837;0,978873;;
-0,398107;2,51189;0,00000000701048;0,00000125298;0,338242;0,377725;0,895472;;
-0,398107;3,16228;0,00000000649147;0,00000141996;0,345319;0,419312;0,823538;;
-0,398107;3,98107;0,00000000708813;0,00000159984;0,351906;0,46201;0,761686;;
-0,398107;5,01187;0,0000000106026;0,00000178654;0,357983;0,505133;0,708691;;
-0,398107;6,30957;0,00000000858698;0,00000195287;0,363535;0,547932;0,663467;;
-0,398107;7,94328;0,0000000126876;0,00000212402;0,368555;0,589645;0,625046;;
-0,398107;10;0,00000000955291;0,00000232291;0,373045;0,629544;0,592563;;
-0,398107;12,5893;0,0000000131209;0,00000245969;0,377015;0,666994;0,565245;;
-0,398107;15,8489;0,0000000117194;0,00000263908;0,380486;0,701494;0,542395;;
-0,398107;19,9526;0,00000000956017;0,00000278855;0,383488;0,732703;0,523388;;
-0,398107;25,1189;0,00000000986563;0,00000291662;0,386055;0,760453;0,507665;;
-0,398107;31,6228;0,00000000950143;0,00000302347;0,388228;0,784732;0,494727;;
-0,398107;39,8107;0,00000000995041;0,00000309884;0,390051;0,805668;0,484133;;
-0,398107;50,1187;0,0000000102388;0,00000321679;0,391566;0,823484;0,4755;;
-0,398107;63,0957;0,000000016492;0,00000328308;0,392817;0,838471;0,468492;;
-0,398107;79,4328;0,0000000145973;0,00000335438;0,393842;0,850955;0,462824;;
-0,398107;100;0,00000000916608;0,00000338752;0,394678;0,861264;0,458255;;
-0,398107;125,893;0,00000000894005;0,00000343752;0,395357;0,869718;0,454581;;
-0,398107;158,489;0,00000000968886;0,00000346672;0,395905;0,876608;0,451633;;
-0,398107;199,526;0,0000000101938;0,00000350617;0,396347;0,882196;0,449273;;
-0,398107;251,189;0,0000000107741;0,00000352113;0,396702;0,886711;0,447386;;
-0,398107;316,228;0,0000000103938;0,00000349699;0,396986;0,890345;0,445879;;
-0,398107;398,107;0,0000000105082;0,00000351295;0,397214;0,893264;0,444677;;
-0,398107;500;0,0000000098038;0,00000354651;0,397394;0,895581;0,443728;;
-0,363078;0,1;1,77546E-10;0,0000000879466;0,198459;0,0453398;4,37715;;
-0,363078;0,125893;2,564E-10;0,000000108304;0,208956;0,0534397;3,91014;;
-0,363078;0,158489;6,58422E-10;0,000000135266;0,219302;0,0627604;3,49428;;
-0,363078;0,199526;5,59727E-10;0,000000165014;0,229467;0,0734245;3,12521;;
-0,363078;0,251189;8,94938E-10;0,000000200281;0,239422;0,085549;2,79865;;
-0,363078;0,316228;6,53584E-10;0,000000241336;0,249137;0,0992383;2,5105;;
-0,363078;0,398107;0,00000000147574;0,000000290861;0,258584;0,114576;2,25687;;
-0,363078;0,501187;0,0000000016324;0,000000345272;0,267731;0,131616;2,03419;;
-0,363078;0,630957;0,000000002485;0,000000403135;0,276549;0,15037;1,83913;;
-0,363078;0,794328;0,00000000198092;0,000000478578;0,285008;0,170799;1,66867;;
-0,363078;1;0,0000000036812;0,000000554735;0,293076;0,192802;1,52009;;
-0,363078;1,25893;0,00000000443676;0,000000631276;0,300724;0,216205;1,39092;;
-0,363078;1,58489;0,00000000367968;0,000000723972;0,307923;0,240762;1,27895;;
-0,363078;1,99526;0,00000000398799;0,000000820466;0,314646;0,266153;1,1822;;
-0,363078;2,51189;0,00000000493653;0,000000918244;0,320873;0,29199;1,09892;;
-0,363078;3,16228;0,00000000755075;0,00000101104;0,326585;0,317842;1,02751;;
-0,363078;3,98107;0,00000000816146;0,00000112003;0,331773;0,343252;0,966559;;
-0,363078;5,01187;0,00000000922866;0,00000121775;0,336435;0,367771;0,914795;;
-0,363078;6,30957;0,00000000648088;0,0000013025;0,340579;0,390992;0,871064;;
-0,363078;7,94328;0,00000000735132;0,00000139137;0,34422;0,412572;0,834327;;
-0,363078;10;0,00000000822239;0,00000147629;0,347384;0,432263;0,80364;;
-0,363078;12,5893;0,0000000117497;0,00000155114;0,350102;0,449914;0,778154;;
-0,363078;15,8489;0,0000000124338;0,00000161868;0,352415;0,465476;0,757106;;
-0,363078;19,9526;0,000000013244;0,00000168464;0,354362;0,478987;0,739816;;
-0,363078;25,1189;0,0000000104662;0,00000173602;0,355987;0,490556;0,725681;;
-0,363078;31,6228;0,0000000101886;0,00000178324;0,357333;0,500342;0,714179;;
-0,363078;39,8107;0,0000000125918;0,00000181101;0,35844;0,50853;0,704855;;
-0,363078;50,1187;0,00000000863605;0,00000183502;0,359345;0,51532;0,697324;;
-0,363078;63,0957;0,00000000881225;0,00000185163;0,360081;0,520906;0,691258;;
-0,363078;79,4328;0,0000000125834;0,00000188754;0,360676;0,525472;0,686385;;
-0,363078;100;0,00000000879283;0,00000189558;0,361157;0,529184;0,682479;;
-0,363078;125,893;0,0000000139662;0,00000191892;0,361543;0,532188;0,679353;;
-0,363078;158,489;0,0000000134161;0,00000192098;0,361853;0,53461;0,676855;;
-0,363078;199,526;0,00000000920235;0,00000193675;0,362102;0,536557;0,674861;;
-0,363078;251,189;0,000000013589;0,00000193091;0,3623;0,538119;0,673271;;
-0,363078;316,228;0,00000000915469;0,0000019613;0,362459;0,53937;0,672004;;
-0,363078;398,107;0,00000000914861;0,00000194475;0,362585;0,540369;0,670996;;
-0,363078;500;0,00000000865436;0,00000194411;0,362685;0,54116;0,6702;;
-0,331131;0,1;4,19981E-10;0,0000000780129;0,193118;0,0416793;4,63342;;
-0,331131;0,125893;3,5709E-10;0,0000000960647;0,203022;0,0487058;4,16833;;
-0,331131;0,158489;5,231E-10;0,000000117841;0,212727;0,0566718;3,75366;;
-0,331131;0,199526;8,93872E-10;0,000000141474;0,2222;0,0656377;3,38524;;
-0,331131;0,251189;7,17E-10;0,00000016949;0,231407;0,0756485;3,05897;;
-0,331131;0,316228;0,00000000102734;0,000000202696;0,240316;0,0867278;2,77092;;
-0,331131;0,398107;0,00000000140876;0,000000240332;0,248894;0,0988708;2,51737;;
-0,331131;0,501187;0,00000000168872;0,000000282671;0,257109;0,112038;2,29484;;
-0,331131;0,630957;0,00000000218871;0,000000326067;0,264928;0,126148;2,10014;;
-0,331131;0,794328;0,00000000193088;0,000000374934;0,272322;0,141074;1,93034;;
-0,331131;1;0,00000000325362;0,000000427637;0,279261;0,156645;1,78277;;
-0,331131;1,25893;0,00000000312696;0,000000484075;0,285722;0,172642;1,655;;
-0,331131;1,58489;0,00000000438048;0,000000540882;0,291683;0,188813;1,54482;;
-0,331131;1,99526;0,00000000348219;0,000000598638;0,29713;0,204879;1,45027;;
-0,331131;2,51189;0,00000000566337;0,000000655559;0,302056;0,220557;1,36952;;
-0,331131;3,16228;0,00000000459091;0,000000709789;0,306464;0,235574;1,30092;;
-0,331131;3,98107;0,00000000472499;0,000000760115;0,310363;0,249691;1,24299;;
-0,331131;5,01187;0,00000000512513;0,000000813628;0,313774;0,262715;1,19435;;
-0,331131;6,30957;0,00000000811762;0,000000854512;0,316724;0,274517;1,15375;;
-0,331131;7,94328;0,00000000843469;0,00000088937;0,319249;0,285026;1,12007;;
-0,331131;10;0,00000000632257;0,000000938532;0,321388;0,294236;1,09228;;
-0,331131;12,5893;0,00000000963918;0,000000965336;0,323183;0,302188;1,06948;;
-0,331131;15,8489;0,00000000734592;0,000000985389;0,324676;0,308963;1,05086;;
-0,331131;19,9526;0,0000000106773;0,00000101125;0,325909;0,31467;1,03572;;
-0,331131;25,1189;0,00000000865845;0,00000102749;0,32692;0,319427;1,02346;;
-0,331131;31,6228;0,0000000114622;0,00000105247;0,327745;0,32336;1,01356;;
-0,331131;39,8107;0,00000000646806;0,00000105899;0,328415;0,326586;1,0056;;
-0,331131;50,1187;0,00000000659435;0,00000108219;0,328956;0,329218;0,999204;;
-0,331131;63,0957;0,0000000101875;0,0000010888;0,329392;0,331353;0,994081;;
-0,331131;79,4328;0,00000000697394;0,00000109052;0,329743;0,333079;0,989983;;
-0,331131;100;0,00000000713532;0,0000011015;0,330024;0,334469;0,986709;;
-0,331131;125,893;0,00000000711049;0,00000110094;0,330248;0,335585;0,984096;;
-0,331131;158,489;0,00000000711485;0,00000110158;0,330428;0,33648;0,982014;;
-0,331131;199,526;0,00000000735852;0,00000111021;0,330572;0,337196;0,980355;;
-0,331131;251,189;0,00000000717592;0,00000111955;0,330686;0,337768;0,979034;;
-0,331131;316,228;0,0000000107205;0,00000110817;0,330777;0,338224;0,977982;;
-0,331131;398,107;0,00000000704889;0,00000112359;0,330849;0,338587;0,977146;;
-0,331131;500;0,0000000100931;0,00000112313;0,330907;0,338875;0,976487;;
-0,301995;0,1;2,67751E-11;0,0000000694084;0,187267;0,03799;4,92939;;
-0,301995;0,125893;1,89962E-10;0,0000000841286;0,196513;0,0439723;4,46902;;
-0,301995;0,158489;6,54153E-10;0,000000100569;0,205507;0,0506376;4,05839;;
-0,301995;0,199526;7,70369E-10;0,000000120989;0,214214;0,0579967;3,69354;;
-0,301995;0,251189;8,55644E-10;0,000000144072;0,222596;0,0660412;3,37056;;
-0,301995;0,316228;0,00000000105033;0,000000168653;0,23062;0,0747387;3,08568;;
-0,301995;0,398107;0,00000000113733;0,000000194581;0,238252;0,0840296;2,83534;;
-0,301995;0,501187;0,00000000149652;0,000000224098;0,24546;0,0938244;2,61617;;
-0,301995;0,630957;0,00000000201162;0,000000256483;0,252216;0,104004;2,42507;;
-0,301995;0,794328;0,00000000171621;0,000000287886;0,258494;0,11442;2,25917;;
-0,301995;1;0,00000000204177;0,000000319558;0,264274;0,124905;2,11581;;
-0,301995;1,25893;0,0000000022845;0,000000354259;0,269545;0,135276;1,99255;;
-0,301995;1,58489;0,00000000385356;0,000000386484;0,274299;0,14535;1,88716;;
-0,301995;1,99526;0,00000000316983;0,00000041993;0,278542;0,154955;1,79756;;
-0,301995;2,51189;0,00000000338297;0,000000451657;0,282285;0,163943;1,72185;;
-0,301995;3,16228;0,00000000365887;0,000000479617;0,28555;0,172198;1,65827;;
-0,301995;3,98107;0,00000000417756;0,000000510941;0,288368;0,179646;1,6052;;
-0,301995;5,01187;0,00000000620414;0,000000530582;0,290772;0,186251;1,56118;;
-0,301995;6,30957;0,00000000446021;0,000000553439;0,292805;0,192018;1,52488;;
-0,301995;7,94328;0,00000000669653;0,000000569475;0,294506;0,196981;1,4951;;
-0,301995;10;0,00000000486072;0,000000584133;0,295919;0,201197;1,47079;;
-0,301995;12,5893;0,00000000721791;0,000000598893;0,297084;0,204739;1,45104;;
-0,301995;15,8489;0,00000000522296;0,000000616169;0,298038;0,207685;1,43505;;
-0,301995;19,9526;0,00000000746966;0,000000619738;0,298815;0,210116;1,42215;;
-0,301995;25,1189;0,00000000780849;0,000000632651;0,299445;0,212107;1,41176;;
-0,301995;31,6228;0,00000000521196;0,000000631693;0,299954;0,213729;1,40343;;
-0,301995;39,8107;0,00000000543566;0,000000640647;0,300364;0,215044;1,39676;;
-0,301995;50,1187;0,00000000774072;0,000000644652;0,300693;0,216105;1,39142;;
-0,301995;63,0957;0,00000000554053;0,000000648117;0,300957;0,21696;1,38715;;
-0,301995;79,4328;0,00000000804976;0,000000647473;0,301168;0,217646;1,38375;;
-0,301995;100;0,00000000823816;0,000000649888;0,301336;0,218195;1,38104;;
-0,301995;125,893;0,00000000772737;0,000000655195;0,301471;0,218634;1,37888;;
-0,301995;158,489;0,00000000554312;0,000000655024;0,301578;0,218985;1,37716;;
-0,301995;199,526;0,00000000829183;0,000000662156;0,301663;0,219265;1,37579;;
-0,301995;251,189;0,00000000560151;0,000000663425;0,301731;0,219488;1,3747;;
-0,301995;316,228;0,00000000807196;0,000000664715;0,301785;0,219666;1,37384;;
-0,301995;398,107;0,00000000832536;0,000000664813;0,301828;0,219807;1,37315;;
-0,301995;500;0,00000000867653;0,000000659009;0,301862;0,219919;1,37261;;
-0,275423;0,1;1,90727E-10;0,0000000606644;0,180895;0,0343209;5,27069;;
-0,275423;0,125893;3,49288E-10;0,0000000726132;0,189421;0,0393106;4,81856;;
-0,275423;0,158489;4,9055E-10;0,0000000853789;0,19764;0,0447594;4,41561;;
-0,275423;0,199526;4,66704E-10;0,000000101143;0,205515;0,0506438;4,05805;;
-0,275423;0,251189;4,933E-10;0,000000118745;0,21301;0,0569215;3,74216;;
-0,275423;0,316228;7,16587E-10;0,000000136857;0,22009;0,0635305;3,46432;;
-0,275423;0,398107;0,00000000116771;0,00000015609;0,226726;0,0703883;3,22107;;
-0,275423;0,501187;0,0000000011391;0,000000175324;0,232891;0,0773945;3,00915;;
-0,275423;0,630957;0,00000000140949;0,000000195257;0,238566;0,0844345;2,82546;;
-0,275423;0,794328;0,00000000180986;0,000000217794;0,243736;0,0913854;2,66712;;
-0,275423;1;0,00000000180925;0,000000235525;0,248397;0,0981246;2,53145;;
-0,275423;1,25893;0,00000000288944;0,000000256031;0,252553;0,104538;2,4159;;
-0,275423;1,58489;0,00000000243171;0,00000027765;0,256215;0,110527;2,31812;;
-0,275423;1,99526;0,00000000272074;0,000000293356;0,259408;0,116019;2,23591;;
-0,275423;2,51189;0,00000000282921;0,000000310876;0,262159;0,120964;2,16725;;
-0,275423;3,16228;0,0000000045447;0,00000032705;0,264506;0,125344;2,11025;;
-0,275423;3,98107;0,00000000486306;0,000000338149;0,266487;0,129161;2,06321;;
-0,275423;5,01187;0,00000000536585;0,000000351053;0,268145;0,132442;2,02462;;
-0,275423;6,30957;0,00000000586277;0,000000356244;0,26952;0,135226;1,99311;;
-0,275423;7,94328;0,00000000408539;0,000000365014;0,270653;0,137562;1,9675;;
-0,275423;10;0,00000000597395;0,000000373513;0,271581;0,139504;1,94676;;
-0,275423;12,5893;0,00000000597117;0,000000380137;0,272336;0,141104;1,93003;;
-0,275423;15,8489;0,00000000458297;0,000000384808;0,272948;0,142415;1,91657;;
-0,275423;19,9526;0,00000000652022;0,000000389987;0,273442;0,143482;1,90576;;
-0,275423;25,1189;0,0000000046694;0,000000394636;0,27384;0,144346;1,8971;;
-0,275423;31,6228;0,00000000475716;0,00000039634;0,27416;0,145044;1,89018;;
-0,275423;39,8107;0,00000000666987;0,000000397922;0,274416;0,145606;1,88465;;
-0,275423;50,1187;0,0000000047971;0,000000400522;0,27462;0,146056;1,88024;;
-0,275423;63,0957;0,00000000676224;0,0000003997;0,274784;0,146417;1,87672;;
-0,275423;79,4328;0,00000000646491;0,000000398483;0,274914;0,146706;1,87392;;
-0,275423;100;0,00000000689224;0,000000403759;0,275018;0,146936;1,87169;;
-0,275423;125,893;0,00000000475139;0,000000400757;0,275101;0,14712;1,86991;;
-0,275423;158,489;0,00000000462395;0,000000405828;0,275167;0,147266;1,8685;;
-0,275423;199,526;0,00000000671395;0,000000405128;0,275219;0,147383;1,86738;;
-0,275423;251,189;0,0000000065702;0,000000401155;0,275261;0,147476;1,86648;;
-0,275423;316,228;0,0000000046374;0,00000040362;0,275294;0,14755;1,86577;;
-0,275423;398,107;0,00000000666514;0,000000406057;0,275321;0,147608;1,86521;;
-0,275423;500;0,00000000475509;0,000000408251;0,275342;0,147655;1,86477;;
-0,251189;0,1;3,58604E-10;0,0000000523252;0,174006;0,030727;5,66296;;
-0,251189;0,125893;1,88206E-10;0,0000000617941;0,181758;0,0347977;5,22328;;
-0,251189;0,158489;2,53315E-10;0,0000000721684;0,189151;0,039143;4,83231;;
-0,251189;0,199526;3,23569E-10;0,0000000838567;0,196148;0,0437203;4,48643;;
-0,251189;0,251189;4,27769E-10;0,0000000951171;0,202716;0,0484728;4,18205;;
-0,251189;0,316228;6,163E-10;0,000000108465;0,208826;0,0533312;3,91565;;
-0,251189;0,398107;0,00000000106969;0,000000121437;0,214457;0,0582162;3,68379;;
-0,251189;0,501187;8,83688E-10;0,000000135265;0,219592;0,0630428;3,48323;;
-0,251189;0,630957;0,00000000159719;0,000000148626;0,224227;0,0677256;3,31081;;
-0,251189;0,794328;0,0000000019144;0,000000160636;0,228362;0,0721851;3,16356;;
-0,251189;1;0,00000000221291;0,000000171002;0,23201;0,0763529;3,03865;;
-0,251189;1,25893;0,00000000253277;0,000000185156;0,235191;0,0801767;2,93341;;
-0,251189;1,58489;0,00000000282552;0,000000194292;0,237935;0,0836226;2,84535;;
-0,251189;1,99526;0,00000000314186;0,000000203626;0,240277;0,0866759;2,77213;;
-0,251189;2,51189;0,00000000349878;0,000000213236;0,242255;0,089339;2,71163;;
-0,251189;3,16228;0,00000000341595;0,00000021973;0,24391;0,0916289;2,66194;;
-0,251189;3,98107;0,00000000287755;0,000000223618;0,245285;0,0935728;2,62132;;
-0,251189;5,01187;0,00000000426129;0,000000230114;0,246417;0,0952048;2,58828;;
-0,251189;6,30957;0,00000000445066;0,000000235639;0,247344;0,0965617;2,56152;;
-0,251189;7,94328;0,00000000461174;0,000000239882;0,2481;0,0976806;2,53991;;
-0,251189;10;0,00000000469947;0,000000243121;0,248712;0,0985969;2,52251;;
-0,251189;12,5893;0,00000000497382;0,00000024534;0,249206;0,099343;2,50855;;
-0,251189;15,8489;0,00000000363369;0,000000246572;0,249605;0,0999477;2,49735;;
-0,251189;19,9526;0,00000000380395;0,000000247661;0,249924;0,100436;2,4884;;
-0,251189;25,1189;0,00000000509608;0,000000251337;0,25018;0,100829;2,48125;;
-0,251189;31,6228;0,00000000367839;0,000000250949;0,250385;0,101144;2,47554;;
-0,251189;39,8107;0,00000000514456;0,00000025342;0,250549;0,101396;2,47099;;
-0,251189;50,1187;0,00000000519206;0,000000253455;0,250679;0,101598;2,46736;;
-0,251189;63,0957;0,00000000565134;0,000000253259;0,250784;0,101759;2,46448;;
-0,251189;79,4328;0,00000000527415;0,000000256102;0,250866;0,101888;2,46218;;
-0,251189;100;0,00000000527453;0,000000252496;0,250932;0,10199;2,46035;;
-0,251189;125,893;0,00000000524371;0,000000257021;0,250985;0,102072;2,4589;;
-0,251189;158,489;0,0000000037505;0,000000256534;0,251027;0,102137;2,45774;;
-0,251189;199,526;0,00000000381472;0,000000255068;0,25106;0,102189;2,45682;;
-0,251189;251,189;0,00000000533184;0,000000254219;0,251086;0,10223;2,45609;;
-0,251189;316,228;0,00000000374581;0,000000257373;0,251107;0,102263;2,45551;;
-0,251189;398,107;0,00000000390258;0,000000257372;0,251124;0,102289;2,45505;;
-0,251189;500;0,00000000374988;0,000000255096;0,251137;0,102309;2,45469;;
-0,229087;0,1;1,54197E-10;0,0000000442489;0,166626;0,0272651;6,11132;;
-0,229087;0,125893;2,12392E-10;0,0000000511928;0,173567;0,0305103;5,68879;;
-0,229087;0,158489;2,61926E-10;0,0000000587557;0,180103;0,0338886;5,31455;;
-0,229087;0,199526;4,63642E-10;0,0000000676522;0,186201;0,0373517;4,98509;;
-0,229087;0,251189;3,95456E-10;0,0000000754281;0,191837;0,0408438;4,69684;;
-0,229087;0,316228;5,25571E-10;0,0000000851418;0,196991;0,0443045;4,44629;;
-0,229087;0,398107;6,22741E-10;0,0000000936014;0,201654;0,0476726;4,22998;;
-0,229087;0,501187;8,99882E-10;0,000000101824;0,205825;0,0508901;4,04451;;
-0,229087;0,630957;9,67348E-10;0,000000108914;0,209514;0,0539067;3,88661;;
-0,229087;0,794328;0,00000000142025;0,000000117938;0,212739;0,0566827;3,75316;;
-0,229087;1;0,00000000193432;0,00000012307;0,215527;0,0591917;3,64116;;
-0,229087;1,25893;0,00000000159182;0,000000130724;0,21791;0,061421;3,54781;;
-0,229087;1,58489;0,00000000230286;0,000000136914;0,219927;0,0633702;3,47051;;
-0,229087;1,99526;0,00000000190192;0,000000141914;0,221618;0,0650501;3,40688;;
-0,229087;2,51189;0,00000000291481;0,000000146088;0,223024;0,0664791;3,3548;;
-0,229087;3,16228;0,00000000226509;0,000000148862;0,224184;0,0676808;3,31237;;
-0,229087;3,98107;0,00000000334782;0,000000150702;0,225135;0,0686815;3,27795;;
-0,229087;5,01187;0,00000000344445;0,000000153429;0,22591;0,0695077;3,25014;;
-0,229087;6,30957;0,00000000262506;0,000000156117;0,226538;0,0701851;3,22773;;
-0,229087;7,94328;0,00000000261592;0,000000156807;0,227047;0,0707371;3,20973;;
